document_ID,firm_ID,time_of_earning_call
3983.F,CMCSA,2023 Q1
3984.F,CMCSA,2023 Q2
3985.F,CMCSA,2023 Q3
3986.F,CMCSA,2023 Q4
3987.F,CME,2013 Q1
3988.F,CME,2013 Q2
3989.F,CME,2013 Q3
3990.F,CME,2013 Q4
3991.F,CME,2014 Q1
3992.F,CME,2014 Q2
3993.F,CME,2014 Q3
3994.F,CME,2014 Q4
3995.F,CME,2015 Q1
3996.F,CME,2015 Q2
3997.F,CME,2015 Q3
3998.F,CME,2015 Q4
3999.F,CME,2016 Q1
4000.F,CME,2016 Q2
4001.F,CME,2016 Q3
4002.F,CME,2016 Q4
4003.F,CME,2017 Q1
4004.F,CME,2017 Q2
4005.F,CME,2017 Q3
4006.F,CME,2017 Q4
4007.F,CME,2018 Q1
4008.F,CME,2018 Q2
4009.F,CME,2018 Q3
4010.F,CME,2018 Q4
4011.F,CME,2019 Q1
4012.F,CME,2019 Q2
4013.F,CME,2019 Q3
4014.F,CME,2019 Q4
4015.F,CME,2020 Q1
4016.F,CME,2020 Q2
4017.F,CME,2020 Q3
4018.F,CME,2020 Q4
4019.F,CME,2021 Q1
4020.F,CME,2021 Q2
4021.F,CME,2021 Q3
4022.F,CME,2021 Q4
4023.F,CME,2022 Q1
4024.F,CME,2022 Q2
4025.F,CME,2022 Q3
4026.F,CME,2022 Q4
4027.F,CME,2023 Q1
4028.F,CME,2023 Q2
4029.F,CME,2023 Q3
4030.F,CME,2023 Q4
4031.F,CMG,2013 Q1
4032.F,CMG,2013 Q2
4033.F,CMG,2013 Q3
4034.F,CMG,2013 Q4
4035.F,CMG,2014 Q1
4036.F,CMG,2014 Q2
4037.F,CMG,2014 Q3
4038.F,CMG,2014 Q4
4039.F,CMG,2015 Q1
4040.F,CMG,2015 Q2
4041.F,CMG,2015 Q3
4042.F,CMG,2015 Q4
4043.F,CMG,2016 Q1
4044.F,CMG,2016 Q2
4045.F,CMG,2016 Q3
4046.F,CMG,2016 Q4
4047.F,CMG,2017 Q1
4048.F,CMG,2017 Q2
4049.F,CMG,2017 Q3
4050.F,CMG,2017 Q4
4051.F,CMG,2018 Q1
4052.F,CMG,2018 Q2
4053.F,CMG,2018 Q3
4054.F,CMG,2018 Q4
4055.F,CMG,2019 Q1
4056.F,CMG,2019 Q2
4057.F,CMG,2019 Q3
4058.F,CMG,2019 Q4
4059.F,CMG,2020 Q1
4060.F,CMG,2020 Q2
4061.F,CMG,2020 Q3
4062.F,CMG,2020 Q4
4063.F,CMG,2021 Q1
4064.F,CMG,2021 Q2
4065.F,CMG,2021 Q3
4066.F,CMG,2021 Q4
4067.F,CMG,2022 Q1
4068.F,CMG,2022 Q2
4069.F,CMG,2022 Q3
4070.F,CMG,2022 Q4
4071.F,CMG,2023 Q1
4072.F,CMG,2023 Q2
4073.F,CMG,2023 Q3
4074.F,CMG,2023 Q4
4075.F,CMI,2013 Q1
4076.F,CMI,2013 Q2
4077.F,CMI,2013 Q3
4078.F,CMI,2013 Q4
4079.F,CMI,2014 Q1
4080.F,CMI,2014 Q2
4081.F,CMI,2014 Q3
4082.F,CMI,2014 Q4
4083.F,CMI,2015 Q1
4084.F,CMI,2015 Q2
4085.F,CMI,2015 Q3
4086.F,CMI,2015 Q4
4087.F,CMI,2016 Q1
4088.F,CMI,2016 Q2
4089.F,CMI,2016 Q3
4090.F,CMI,2016 Q4
4091.F,CMI,2017 Q1
4092.F,CMI,2017 Q2
4093.F,CMI,2017 Q3
4094.F,CMI,2017 Q4
4095.F,CMI,2018 Q1
4096.F,CMI,2018 Q2
4097.F,CMI,2018 Q3
4098.F,CMI,2018 Q4
4099.F,CMI,2019 Q1
4100.F,CMI,2019 Q2
4101.F,CMI,2019 Q3
4102.F,CMI,2019 Q4
4103.F,CMI,2020 Q1
4104.F,CMI,2020 Q2
4105.F,CMI,2020 Q3
4106.F,CMI,2020 Q4
4107.F,CMI,2021 Q1
4108.F,CMI,2021 Q2
4109.F,CMI,2021 Q3
4110.F,CMI,2021 Q4
4111.F,CMI,2022 Q1
4112.F,CMI,2022 Q2
4113.F,CMI,2022 Q3
4114.F,CMI,2022 Q4
4115.F,CMI,2023 Q1
4116.F,CMI,2023 Q2
4117.F,CMI,2023 Q3
4118.F,CMI,2023 Q4
4119.F,CMS,2013 Q1
4120.F,CMS,2013 Q2
4121.F,CMS,2013 Q4
4122.F,CMS,2014 Q1
4123.F,CMS,2014 Q2
4124.F,CMS,2014 Q3
4125.F,CMS,2014 Q4
4126.F,CMS,2015 Q1
4127.F,CMS,2015 Q2
4128.F,CMS,2015 Q3
4129.F,CMS,2015 Q4
4130.F,CMS,2016 Q1
4131.F,CMS,2016 Q2
4132.F,CMS,2016 Q3
4133.F,CMS,2016 Q4
4134.F,CMS,2017 Q1
4135.F,CMS,2017 Q2
4136.F,CMS,2017 Q3
4137.F,CMS,2017 Q4
4138.F,CMS,2018 Q1
4139.F,CMS,2018 Q2
4140.F,CMS,2018 Q3
4141.F,CMS,2018 Q4
4142.F,CMS,2019 Q1
4143.F,CMS,2019 Q2
4144.F,CMS,2019 Q3
4145.F,CMS,2019 Q4
4146.F,CMS,2020 Q1
4147.F,CMS,2020 Q2
4148.F,CMS,2020 Q3
4149.F,CMS,2020 Q4
4150.F,CMS,2021 Q1
4151.F,CMS,2021 Q2
4152.F,CMS,2021 Q3
4153.F,CMS,2021 Q4
4154.F,CMS,2022 Q1
4155.F,CMS,2022 Q2
4156.F,CMS,2022 Q3
4157.F,CMS,2022 Q4
4158.F,CMS,2023 Q1
4159.F,CMS,2023 Q2
4160.F,CMS,2023 Q3
4161.F,CMS,2023 Q4
4162.F,CNC,2013 Q1
4163.F,CNC,2013 Q2
4164.F,CNC,2013 Q3
4165.F,CNC,2013 Q4
4166.F,CNC,2014 Q1
4167.F,CNC,2014 Q2
4168.F,CNC,2014 Q3
4169.F,CNC,2014 Q4
4170.F,CNC,2015 Q1
4171.F,CNC,2015 Q2
4172.F,CNC,2015 Q3
4173.F,CNC,2015 Q4
4174.F,CNC,2016 Q1
4175.F,CNC,2016 Q2
4176.F,CNC,2016 Q3
4177.F,CNC,2016 Q4
4178.F,CNC,2017 Q1
4179.F,CNC,2017 Q2
4180.F,CNC,2017 Q3
4181.F,CNC,2017 Q4
4182.F,CNC,2018 Q1
4183.F,CNC,2018 Q2
4184.F,CNC,2018 Q3
4185.F,CNC,2018 Q4
4186.F,CNC,2019 Q1
4187.F,CNC,2019 Q2
4188.F,CNC,2019 Q3
4189.F,CNC,2019 Q4
4190.F,CNC,2020 Q1
4191.F,CNC,2020 Q2
4192.F,CNC,2020 Q3
4193.F,CNC,2020 Q4
4194.F,CNC,2021 Q1
4195.F,CNC,2021 Q2
4196.F,CNC,2021 Q3
4197.F,CNC,2021 Q4
4198.F,CNC,2022 Q1
4199.F,CNC,2022 Q2
4200.F,CNC,2022 Q3
4201.F,CNC,2022 Q4
4202.F,CNC,2023 Q1
4203.F,CNC,2023 Q2
4204.F,CNC,2023 Q3
4205.F,CNC,2023 Q4
4206.F,CNP,2013 Q1
4207.F,CNP,2013 Q2
4208.F,CNP,2013 Q3
4209.F,CNP,2013 Q4
4210.F,CNP,2014 Q1
4211.F,CNP,2014 Q2
4212.F,CNP,2014 Q3
4213.F,CNP,2014 Q4
4214.F,CNP,2015 Q1
4215.F,CNP,2015 Q2
4216.F,CNP,2015 Q3
4217.F,CNP,2015 Q4
4218.F,CNP,2016 Q1
4219.F,CNP,2016 Q2
4220.F,CNP,2016 Q3
4221.F,CNP,2016 Q4
4222.F,CNP,2017 Q1
4223.F,CNP,2017 Q2
4224.F,CNP,2017 Q3
4225.F,CNP,2017 Q4
4226.F,CNP,2018 Q1
4227.F,CNP,2018 Q2
4228.F,CNP,2018 Q3
4229.F,CNP,2018 Q4
4230.F,CNP,2019 Q2
4231.F,CNP,2019 Q3
4232.F,CNP,2019 Q4
4233.F,CNP,2020 Q1
4234.F,CNP,2020 Q2
4235.F,CNP,2020 Q3
4236.F,CNP,2020 Q4
4237.F,CNP,2021 Q1
4238.F,CNP,2021 Q2
4239.F,CNP,2021 Q3
4240.F,CNP,2021 Q4
4241.F,CNP,2022 Q1
4242.F,CNP,2022 Q2
4243.F,CNP,2022 Q3
4244.F,CNP,2022 Q4
4245.F,CNP,2023 Q1
4246.F,CNP,2023 Q2
4247.F,CNP,2023 Q3
4248.F,CNP,2023 Q4
4249.F,COF,2013 Q1
4250.F,COF,2013 Q2
4251.F,COF,2013 Q3
4252.F,COF,2013 Q4
4253.F,COF,2014 Q1
4254.F,COF,2014 Q2
4255.F,COF,2014 Q3
4256.F,COF,2014 Q4
4257.F,COF,2015 Q1
4258.F,COF,2015 Q2
4259.F,COF,2015 Q3
4260.F,COF,2015 Q4
4261.F,COF,2016 Q1
4262.F,COF,2016 Q2
4263.F,COF,2016 Q3
4264.F,COF,2016 Q4
4265.F,COF,2017 Q1
4266.F,COF,2017 Q2
4267.F,COF,2017 Q3
4268.F,COF,2017 Q4
4269.F,COF,2018 Q1
4270.F,COF,2018 Q2
4271.F,COF,2018 Q3
4272.F,COF,2018 Q4
4273.F,COF,2019 Q1
4274.F,COF,2019 Q2
4275.F,COF,2019 Q3
4276.F,COF,2019 Q4
4277.F,COF,2020 Q1
4278.F,COF,2020 Q2
4279.F,COF,2020 Q3
4280.F,COF,2020 Q4
4281.F,COF,2021 Q1
4282.F,COF,2021 Q2
4283.F,COF,2021 Q4
4284.F,COF,2022 Q1
4285.F,COF,2022 Q2
4286.F,COF,2022 Q3
4287.F,COF,2022 Q4
4288.F,COF,2023 Q1
4289.F,COF,2023 Q3
4290.F,COF,2023 Q4
4291.F,COO,2013 Q1
4292.F,COO,2013 Q2
4293.F,COO,2013 Q3
4294.F,COO,2013 Q4
4295.F,COO,2014 Q1
4296.F,COO,2014 Q2
4297.F,COO,2014 Q3
4298.F,COO,2014 Q4
4299.F,COO,2015 Q1
4300.F,COO,2015 Q2
4301.F,COO,2015 Q3
4302.F,COO,2015 Q4
4303.F,COO,2016 Q1
4304.F,COO,2016 Q2
4305.F,COO,2016 Q3
4306.F,COO,2016 Q4
4307.F,COO,2017 Q1
4308.F,COO,2017 Q2
4309.F,COO,2017 Q3
4310.F,COO,2017 Q4
4311.F,COO,2018 Q1
4312.F,COO,2018 Q2
4313.F,COO,2018 Q3
4314.F,COO,2018 Q4
4315.F,COO,2019 Q1
4316.F,COO,2019 Q2
4317.F,COO,2019 Q3
4318.F,COO,2019 Q4
4319.F,COO,2020 Q1
4320.F,COO,2020 Q2
4321.F,COO,2020 Q3
4322.F,COO,2020 Q4
4323.F,COO,2021 Q1
4324.F,COO,2021 Q2
4325.F,COO,2021 Q3
4326.F,COO,2021 Q4
4327.F,COO,2022 Q1
4328.F,COO,2022 Q2
4329.F,COO,2022 Q3
4330.F,COO,2022 Q4
4331.F,COO,2023 Q1
4332.F,COO,2023 Q2
4333.F,COO,2023 Q3
4334.F,COO,2023 Q4
4335.F,COP,2013 Q1
4336.F,COP,2013 Q2
4337.F,COP,2013 Q3
4338.F,COP,2013 Q4
4339.F,COP,2014 Q1
4340.F,COP,2014 Q2
4341.F,COP,2014 Q3
4342.F,COP,2014 Q4
4343.F,COP,2015 Q1
4344.F,COP,2015 Q2
4345.F,COP,2015 Q3
4346.F,COP,2015 Q4
4347.F,COP,2016 Q1
4348.F,COP,2016 Q2
4349.F,COP,2016 Q3
4350.F,COP,2016 Q4
4351.F,COP,2017 Q1
4352.F,COP,2017 Q2
4353.F,COP,2017 Q3
4354.F,COP,2017 Q4
4355.F,COP,2018 Q1
4356.F,COP,2018 Q2
4357.F,COP,2018 Q3
4358.F,COP,2018 Q4
4359.F,COP,2019 Q1
4360.F,COP,2019 Q2
4361.F,COP,2019 Q3
4362.F,COP,2019 Q4
4363.F,COP,2020 Q1
4364.F,COP,2020 Q2
4365.F,COP,2020 Q3
4366.F,COP,2020 Q4
4367.F,COP,2021 Q1
4368.F,COP,2021 Q2
4369.F,COP,2021 Q3
4370.F,COP,2021 Q4
4371.F,COP,2022 Q1
4372.F,COP,2022 Q2
4373.F,COP,2022 Q3
4374.F,COP,2022 Q4
4375.F,COP,2023 Q1
4376.F,COP,2023 Q2
4377.F,COP,2023 Q3
4378.F,COP,2023 Q4
4379.F,COR,2013 Q1
4380.F,COR,2013 Q2
4381.F,COR,2013 Q3
4382.F,COR,2013 Q4
4383.F,COR,2014 Q1
4384.F,COR,2014 Q2
4385.F,COR,2014 Q3
4386.F,COR,2014 Q4
4387.F,COR,2015 Q1
4388.F,COR,2015 Q2
4389.F,COR,2015 Q3
4390.F,COR,2015 Q4
4391.F,COR,2016 Q1
4392.F,COR,2016 Q2
4393.F,COR,2016 Q3
4394.F,COR,2016 Q4
4395.F,COR,2017 Q1
4396.F,COR,2017 Q2
4397.F,COR,2017 Q3
4398.F,COR,2017 Q4
4399.F,COR,2018 Q1
4400.F,COR,2018 Q2
4401.F,COR,2018 Q3
4402.F,COR,2018 Q4
4403.F,COR,2019 Q1
4404.F,COR,2019 Q2
4405.F,COR,2019 Q3
4406.F,COR,2019 Q4
4407.F,COR,2020 Q1
4408.F,COR,2020 Q2
4409.F,COR,2020 Q3
4410.F,COR,2020 Q4
4411.F,COR,2021 Q1
4412.F,COR,2021 Q2
4413.F,COR,2021 Q3
4414.F,COR,2022 Q1
4415.F,COR,2022 Q2
4416.F,COR,2022 Q3
4417.F,COR,2023 Q1
4418.F,COR,2023 Q2
4419.F,COR,2023 Q4
4420.F,COST,2013 Q1
4421.F,COST,2013 Q2
4422.F,COST,2013 Q3
4423.F,COST,2013 Q4
4424.F,COST,2014 Q1
4425.F,COST,2014 Q2
4426.F,COST,2014 Q3
4427.F,COST,2014 Q4
4428.F,COST,2015 Q1
4429.F,COST,2015 Q2
4430.F,COST,2015 Q3
4431.F,COST,2015 Q4
4432.F,COST,2016 Q1
4433.F,COST,2016 Q2
4434.F,COST,2016 Q3
4435.F,COST,2016 Q4
4436.F,COST,2017 Q1
4437.F,COST,2017 Q2
4438.F,COST,2017 Q3
4439.F,COST,2017 Q4
4440.F,COST,2018 Q1
4441.F,COST,2018 Q2
4442.F,COST,2018 Q3
4443.F,COST,2018 Q4
4444.F,COST,2019 Q1
4445.F,COST,2019 Q2
4446.F,COST,2019 Q3
4447.F,COST,2019 Q4
4448.F,COST,2020 Q1
4449.F,COST,2020 Q2
4450.F,COST,2020 Q3
4451.F,COST,2020 Q4
4452.F,COST,2021 Q1
4453.F,COST,2021 Q2
4454.F,COST,2021 Q3
4455.F,COST,2021 Q4
4456.F,COST,2022 Q1
4457.F,COST,2022 Q2
4458.F,COST,2022 Q3
4459.F,COST,2022 Q4
4460.F,COST,2023 Q1
4461.F,COST,2023 Q2
4462.F,COST,2023 Q3
4463.F,COST,2023 Q4
4464.F,CPB,2013 Q1
4465.F,CPB,2013 Q2
4466.F,CPB,2013 Q3
4467.F,CPB,2013 Q4
4468.F,CPB,2014 Q1
4469.F,CPB,2014 Q2
4470.F,CPB,2014 Q3
4471.F,CPB,2014 Q4
4472.F,CPB,2015 Q1
4473.F,CPB,2015 Q2
4474.F,CPB,2015 Q3
4475.F,CPB,2015 Q4
4476.F,CPB,2016 Q1
4477.F,CPB,2016 Q2
4478.F,CPB,2016 Q3
4479.F,CPB,2016 Q4
4480.F,CPB,2017 Q2
4481.F,CPB,2017 Q3
4482.F,CPB,2017 Q4
4483.F,CPB,2018 Q1
4484.F,CPB,2018 Q2
4485.F,CPB,2018 Q3
4486.F,CPB,2018 Q4
4487.F,CPB,2019 Q1
4488.F,CPB,2019 Q2
4489.F,CPB,2019 Q3
4490.F,CPB,2019 Q4
4491.F,CPB,2020 Q1
4492.F,CPB,2020 Q2
4493.F,CPB,2020 Q3
4494.F,CPB,2020 Q4
4495.F,CPB,2021 Q1
4496.F,CPB,2021 Q2
4497.F,CPB,2021 Q3
4498.F,CPB,2021 Q4
4499.F,CPB,2022 Q1
4500.F,CPB,2022 Q2
4501.F,CPB,2022 Q3
4502.F,CPB,2022 Q4
4503.F,CPB,2023 Q1
4504.F,CPB,2023 Q2
4505.F,CPB,2023 Q3
4506.F,CPB,2023 Q4
4507.F,CPRT,2013 Q1
4508.F,CPRT,2013 Q2
4509.F,CPRT,2013 Q3
4510.F,CPRT,2013 Q4
4511.F,CPRT,2014 Q1
4512.F,CPRT,2014 Q2
4513.F,CPRT,2014 Q3
4514.F,CPRT,2014 Q4
4515.F,CPRT,2015 Q1
4516.F,CPRT,2015 Q2
4517.F,CPRT,2015 Q3
4518.F,CPRT,2015 Q4
4519.F,CPRT,2016 Q1
4520.F,CPRT,2016 Q2
4521.F,CPRT,2016 Q3
4522.F,CPRT,2016 Q4
4523.F,CPRT,2017 Q1
4524.F,CPRT,2017 Q2
4525.F,CPRT,2017 Q3
4526.F,CPRT,2018 Q1
4527.F,CPRT,2018 Q2
4528.F,CPRT,2018 Q3
4529.F,CPRT,2018 Q4
4530.F,CPRT,2019 Q1
4531.F,CPRT,2019 Q2
4532.F,CPRT,2019 Q3
4533.F,CPRT,2019 Q4
4534.F,CPRT,2020 Q1
4535.F,CPRT,2020 Q2
4536.F,CPRT,2020 Q3
4537.F,CPRT,2020 Q4
4538.F,CPRT,2021 Q1
4539.F,CPRT,2021 Q2
4540.F,CPRT,2021 Q3
4541.F,CPRT,2021 Q4
4542.F,CPRT,2022 Q1
4543.F,CPRT,2022 Q2
4544.F,CPRT,2022 Q3
4545.F,CPRT,2022 Q4
4546.F,CPRT,2023 Q1
4547.F,CPRT,2023 Q2
4548.F,CPRT,2023 Q3
4549.F,CPRT,2023 Q4
4550.F,CPT,2013 Q1
4551.F,CPT,2013 Q2
4552.F,CPT,2013 Q3
4553.F,CPT,2013 Q4
4554.F,CPT,2014 Q1
4555.F,CPT,2014 Q2
4556.F,CPT,2014 Q3
4557.F,CPT,2014 Q4
4558.F,CPT,2015 Q1
4559.F,CPT,2015 Q2
4560.F,CPT,2015 Q3
4561.F,CPT,2015 Q4
4562.F,CPT,2016 Q1
4563.F,CPT,2016 Q2
4564.F,CPT,2016 Q3
4565.F,CPT,2016 Q4
4566.F,CPT,2017 Q1
4567.F,CPT,2017 Q2
4568.F,CPT,2017 Q3
4569.F,CPT,2017 Q4
4570.F,CPT,2018 Q1
4571.F,CPT,2018 Q2
4572.F,CPT,2018 Q3
4573.F,CPT,2018 Q4
4574.F,CPT,2019 Q1
4575.F,CPT,2019 Q2
4576.F,CPT,2019 Q3
4577.F,CPT,2019 Q4
4578.F,CPT,2020 Q1
4579.F,CPT,2020 Q2
4580.F,CPT,2020 Q3
4581.F,CPT,2020 Q4
4582.F,CPT,2021 Q1
4583.F,CPT,2021 Q2
4584.F,CPT,2021 Q3
4585.F,CPT,2021 Q4
4586.F,CPT,2022 Q1
4587.F,CPT,2022 Q2
4588.F,CPT,2022 Q3
4589.F,CPT,2022 Q4
4590.F,CPT,2023 Q1
4591.F,CPT,2023 Q2
4592.F,CPT,2023 Q3
4593.F,CPT,2023 Q4
4594.F,CRL,2013 Q1
4595.F,CRL,2013 Q2
4596.F,CRL,2013 Q3
4597.F,CRL,2013 Q4
4598.F,CRL,2014 Q1
4599.F,CRL,2014 Q2
4600.F,CRL,2014 Q3
4601.F,CRL,2014 Q4
4602.F,CRL,2015 Q1
4603.F,CRL,2015 Q2
4604.F,CRL,2015 Q3
4605.F,CRL,2015 Q4
4606.F,CRL,2016 Q1
4607.F,CRL,2016 Q2
4608.F,CRL,2016 Q3
4609.F,CRL,2016 Q4
4610.F,CRL,2017 Q1
4611.F,CRL,2017 Q2
4612.F,CRL,2017 Q3
4613.F,CRL,2017 Q4
4614.F,CRL,2018 Q1
4615.F,CRL,2018 Q2
4616.F,CRL,2018 Q3
4617.F,CRL,2018 Q4
4618.F,CRL,2019 Q1
4619.F,CRL,2019 Q2
4620.F,CRL,2019 Q3
4621.F,CRL,2019 Q4
4622.F,CRL,2020 Q1
4623.F,CRL,2020 Q2
4624.F,CRL,2020 Q3
4625.F,CRL,2020 Q4
4626.F,CRL,2021 Q1
4627.F,CRL,2021 Q2
4628.F,CRL,2021 Q3
4629.F,CRL,2021 Q4
4630.F,CRL,2022 Q1
4631.F,CRL,2022 Q2
4632.F,CRL,2022 Q3
4633.F,CRL,2022 Q4
4634.F,CRL,2023 Q1
4635.F,CRL,2023 Q2
4636.F,CRL,2023 Q3
4637.F,CRL,2023 Q4
4638.F,CRM,2013 Q1
4639.F,CRM,2013 Q2
4640.F,CRM,2013 Q3
4641.F,CRM,2013 Q4
4642.F,CRM,2014 Q1
4643.F,CRM,2014 Q2
4644.F,CRM,2014 Q3
4645.F,CRM,2014 Q4
4646.F,CRM,2015 Q1
4647.F,CRM,2015 Q3
4648.F,CRM,2015 Q4
4649.F,CRM,2016 Q1
4650.F,CRM,2016 Q2
4651.F,CRM,2016 Q3
4652.F,CRM,2016 Q4
4653.F,CRM,2017 Q1
4654.F,CRM,2017 Q2
4655.F,CRM,2017 Q3
4656.F,CRM,2017 Q4
4657.F,CRM,2018 Q2
4658.F,CRM,2018 Q4
4659.F,CRM,2019 Q1
4660.F,CRM,2019 Q2
4661.F,CRM,2019 Q3
4662.F,CRM,2019 Q4
4663.F,CRM,2020 Q1
4664.F,CRM,2020 Q2
4665.F,CRM,2020 Q3
4666.F,CRM,2020 Q4
4667.F,CRM,2021 Q1
4668.F,CRM,2021 Q2
4669.F,CRM,2021 Q3
4670.F,CRM,2021 Q4
4671.F,CRM,2022 Q1
4672.F,CRM,2022 Q2
4673.F,CRM,2022 Q3
4674.F,CRM,2022 Q4
4675.F,CRM,2023 Q1
4676.F,CRM,2023 Q2
4677.F,CRM,2023 Q3
4678.F,CRM,2023 Q4
4679.F,CSCO,2013 Q1
4680.F,CSCO,2013 Q2
4681.F,CSCO,2013 Q3
4682.F,CSCO,2013 Q4
4683.F,CSCO,2014 Q1
4684.F,CSCO,2014 Q2
4685.F,CSCO,2014 Q3
4686.F,CSCO,2014 Q4
4687.F,CSCO,2015 Q1
4688.F,CSCO,2015 Q2
4689.F,CSCO,2015 Q3
4690.F,CSCO,2015 Q4
4691.F,CSCO,2016 Q1
4692.F,CSCO,2016 Q2
4693.F,CSCO,2016 Q3
4694.F,CSCO,2016 Q4
4695.F,CSCO,2017 Q1
4696.F,CSCO,2017 Q2
4697.F,CSCO,2017 Q3
4698.F,CSCO,2017 Q4
4699.F,CSCO,2018 Q1
4700.F,CSCO,2018 Q2
4701.F,CSCO,2018 Q4
4702.F,CSCO,2019 Q1
4703.F,CSCO,2019 Q2
4704.F,CSCO,2019 Q3
4705.F,CSCO,2019 Q4
4706.F,CSCO,2020 Q1
4707.F,CSCO,2020 Q2
4708.F,CSCO,2020 Q3
4709.F,CSCO,2020 Q4
4710.F,CSCO,2021 Q1
4711.F,CSCO,2021 Q2
4712.F,CSCO,2021 Q3
4713.F,CSCO,2021 Q4
4714.F,CSCO,2022 Q1
4715.F,CSCO,2022 Q2
4716.F,CSCO,2022 Q3
4717.F,CSCO,2022 Q4
4718.F,CSCO,2023 Q1
4719.F,CSCO,2023 Q2
4720.F,CSCO,2023 Q3
4721.F,CSCO,2023 Q4
4722.F,CSGP,2013 Q1
4723.F,CSGP,2013 Q2
4724.F,CSGP,2013 Q3
4725.F,CSGP,2013 Q4
4726.F,CSGP,2014 Q1
4727.F,CSGP,2014 Q2
4728.F,CSGP,2014 Q3
4729.F,CSGP,2014 Q4
4730.F,CSGP,2015 Q1
4731.F,CSGP,2015 Q2
4732.F,CSGP,2015 Q3
4733.F,CSGP,2015 Q4
4734.F,CSGP,2016 Q1
4735.F,CSGP,2016 Q2
4736.F,CSGP,2016 Q3
4737.F,CSGP,2016 Q4
4738.F,CSGP,2017 Q1
4739.F,CSGP,2017 Q2
4740.F,CSGP,2017 Q3
4741.F,CSGP,2017 Q4
4742.F,CSGP,2018 Q1
4743.F,CSGP,2018 Q2
4744.F,CSGP,2018 Q3
4745.F,CSGP,2018 Q4
4746.F,CSGP,2019 Q1
4747.F,CSGP,2019 Q2
4748.F,CSGP,2019 Q3
4749.F,CSGP,2019 Q4
4750.F,CSGP,2020 Q1
4751.F,CSGP,2020 Q2
4752.F,CSGP,2020 Q3
4753.F,CSGP,2020 Q4
4754.F,CSGP,2021 Q1
4755.F,CSGP,2021 Q2
4756.F,CSGP,2021 Q3
4757.F,CSGP,2021 Q4
4758.F,CSGP,2022 Q2
4759.F,CSGP,2022 Q3
4760.F,CSGP,2022 Q4
4761.F,CSGP,2023 Q1
4762.F,CSGP,2023 Q2
4763.F,CSGP,2023 Q3
4764.F,CSGP,2023 Q4
4765.F,CSX,2013 Q1
4766.F,CSX,2013 Q2
4767.F,CSX,2013 Q3
4768.F,CSX,2013 Q4
4769.F,CSX,2014 Q1
4770.F,CSX,2014 Q2
4771.F,CSX,2014 Q3
4772.F,CSX,2014 Q4
4773.F,CSX,2015 Q1
4774.F,CSX,2015 Q2
4775.F,CSX,2015 Q3
4776.F,CSX,2015 Q4
4777.F,CSX,2016 Q1
4778.F,CSX,2016 Q2
4779.F,CSX,2016 Q3
4780.F,CSX,2016 Q4
4781.F,CSX,2017 Q1
4782.F,CSX,2017 Q2
4783.F,CSX,2017 Q3
4784.F,CSX,2017 Q4
4785.F,CSX,2018 Q1
4786.F,CSX,2018 Q2
4787.F,CSX,2018 Q3
4788.F,CSX,2018 Q4
4789.F,CSX,2019 Q1
4790.F,CSX,2019 Q2
4791.F,CSX,2019 Q3
4792.F,CSX,2019 Q4
4793.F,CSX,2020 Q1
4794.F,CSX,2020 Q2
4795.F,CSX,2020 Q3
4796.F,CSX,2020 Q4
4797.F,CSX,2021 Q1
4798.F,CSX,2021 Q2
4799.F,CSX,2021 Q3
4800.F,CSX,2021 Q4
4801.F,CSX,2022 Q1
4802.F,CSX,2022 Q2
4803.F,CSX,2022 Q3
4804.F,CSX,2022 Q4
4805.F,CSX,2023 Q1
4806.F,CSX,2023 Q2
4807.F,CSX,2023 Q3
4808.F,CSX,2023 Q4
4809.F,CTAS,2013 Q1
4810.F,CTAS,2013 Q2
4811.F,CTAS,2013 Q3
4812.F,CTAS,2013 Q4
4813.F,CTAS,2014 Q1
4814.F,CTAS,2014 Q2
4815.F,CTAS,2014 Q3
4816.F,CTAS,2014 Q4
4817.F,CTAS,2015 Q1
4818.F,CTAS,2015 Q2
4819.F,CTAS,2015 Q3
4820.F,CTAS,2015 Q4
4821.F,CTAS,2016 Q1
4822.F,CTAS,2016 Q2
4823.F,CTAS,2016 Q3
4824.F,CTAS,2016 Q4
4825.F,CTAS,2017 Q1
4826.F,CTAS,2017 Q2
4827.F,CTAS,2017 Q3
4828.F,CTAS,2017 Q4
4829.F,CTAS,2018 Q1
4830.F,CTAS,2018 Q2
4831.F,CTAS,2018 Q4
4832.F,CTAS,2019 Q1
4833.F,CTAS,2019 Q2
4834.F,CTAS,2019 Q3
4835.F,CTAS,2019 Q4
4836.F,CTAS,2020 Q1
4837.F,CTAS,2020 Q2
4838.F,CTAS,2020 Q3
4839.F,CTAS,2021 Q1
4840.F,CTAS,2021 Q2
4841.F,CTAS,2021 Q3
4842.F,CTAS,2021 Q4
4843.F,CTAS,2022 Q1
4844.F,CTAS,2022 Q2
4845.F,CTAS,2022 Q3
4846.F,CTAS,2022 Q4
4847.F,CTAS,2023 Q1
4848.F,CTAS,2023 Q2
4849.F,CTAS,2023 Q3
4850.F,CTAS,2023 Q4
4851.F,CTLT,2015 Q2
4852.F,CTLT,2015 Q3
4853.F,CTLT,2015 Q4
4854.F,CTLT,2016 Q1
4855.F,CTLT,2016 Q2
4856.F,CTLT,2016 Q3
4857.F,CTLT,2016 Q4
4858.F,CTLT,2017 Q1
4859.F,CTLT,2017 Q2
4860.F,CTLT,2017 Q3
